reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
bc19ec84-f7f2-4f86-b7d8-aa12ee61e1b7,Dody Iskandar,"untuk tampilan, informasi, dan chart sudah cukup bagus",5,0,2.31.2,2024-10-05 10:27:03,"Halo kak Dody,

Terimakasih untuk reviewnya. Jangan lupa untuk rekomendasikan juga ke teman-teman kakak yang lainnya ya. Jika ada saran untuk kami silahkan kirimkan email support@stockbit.com. Kakak juga bisa hubungi tim CS kami melalui menu Chat Support pada side menu dari aplikasi Stockbit.

Terima kasih dan semoga hari kakak menyenangkan!",2024-10-07 09:15:13
f7dd74a9-ed37-49b5-8a27-5a0bc2b2dfb0,rn dj,Aplikasinya lengkap,5,0,2.31.0,2024-10-04 09:14:31,"Halo kak rn dj,

Kami senang kakak menyukai aplikasi kami. Terima kasih atas ulasan bagus nya :) Kami akan terus berupaya untuk memberikan pengalaman yang baik untuk kakak. Jika memerlukan bantuan segera hubungi tim CS kami melalui menu Chat Support pada halaman side menu di aplikasi Stockbit.

Terima kasih dan semoga hari kakak menyenangkan!
",2024-10-04 14:36:08
59e60cb8-b8c7-4b2a-8821-51a3cfe2b1ad,LATU LATU,Love It..,5,0,2.31.2,2024-10-03 12:23:58,"Hello kak Josef,

We are glad that you like this app. Thank you for the great review :)
We will keep working to provide a good user experience. If you need help, you can contact our Support team via email support@stockbit.com or you can contact us at Stockbit app by click ""Chat Support"" menu.

Thank you and have a nice day
",2024-10-03 17:11:49
ebd262a4-0a40-45e3-b3ec-fc07c8f50aaa,meliantha licu,Fast and easy to use,5,1,2.31.2,2024-10-03 09:50:29,"Hello kak meliantha,

We are glad that you like this app. Thank you for the great review :)
We will keep working to provide a good user experience. If you need help, you can contact our Support team via email support@stockbit.com or you can contact us at Stockbit app by click ""Chat Support"" menu.

Thank you and have a nice day
",2024-10-03 11:56:02
1a516532-907d-42c4-a34a-102057ef78fb,John Daniel,"Easy to use,simple,fast sell n buy",5,0,2.31.2,2024-10-03 09:22:33,"Hello kak John,

We are glad that you like this app. Thank you for the great review :)
We will keep working to provide a good user experience. If you need help, you can contact our Support team via email support@stockbit.com or you can contact us at Stockbit app by click ""Chat Support"" menu.

Thank you and have a nice day
",2024-10-03 09:50:17
849bd2b7-a877-4171-8372-761da57454c2,Hankam Store,"keren banget sb, berkembang pesat dr zaman covid",5,0,2.31.2,2024-10-02 20:11:08,"Halo kak Hankam,

Kami senang kakak menyukai aplikasi kami. Terima kasih atas ulasan bagus nya :) Kami akan terus berupaya untuk memberikan pengalaman yang baik untuk kakak. Jika memerlukan bantuan segera hubungi tim CS kami melalui menu Chat Support pada halaman side menu di aplikasi Stockbit.

Terima kasih dan semoga hari kakak menyenangkan!
",2024-10-03 09:45:57
2f838ab0-7ef0-43de-8e65-20ba42aaf8f2,Shirazi M,"susah sekali menjangkau customer servis disini, minta penjelasanpun menunggu berjam jam. padahal pusat transaksi keuangan yg memerlukan respon cepat tanggap. tb2 ada tagihan lah yg ga bisa dijelasin asal usulnya darimana. kecewa berat, udah bener pindah dari nih aplikasi",1,1,2.31.1,2024-10-01 13:17:45,"Halo,
Mohon maaf atas ketidaknyamananya, kami akan berusaha memberikan yang terbaik untuk kakak, sehingga kakak dapat memberi kami rating bintang 5.
Terkait late fee di history transaksi bulan Oktober merupakan akumulasi pembayaran bunga penalti atas penggunaan trading limit di bulan September.

Terima kasih",2024-10-01 14:56:15
1f7a7663-6de0-48ab-aab7-d18729d0c351,I Gede Mas Mahardika,Walaupun pertama pakai tampilan rnak dilihat,5,0,2.31.2,2024-09-30 18:55:08,"Halo kak I Gede,

Kami senang kakak menyukai aplikasi kami. Terima kasih atas ulasan bagus nya :) Kami akan terus berupaya untuk memberikan pengalaman yang baik untuk kakak. Jika memerlukan bantuan segera hubungi tim CS kami melalui menu Chat Support pada halaman side menu di aplikasi Stockbit.

Terima kasih dan semoga hari kakak menyenangkan!
",2024-10-01 09:09:10
e6b34f1a-c3a1-48b8-a815-d8f870d1e0d2,Culiana Rivitri,"the most friendly user, among similar apps",5,0,2.31.1,2024-09-30 13:35:43,"Hello kak Culiana,

We are glad that you like this app. Thank you for the great review :)
We will keep working to provide a good user experience. If you need help, you can contact our Support team via email support@stockbit.com or you can contact us at Stockbit app by click ""Chat Support"" menu.

Thank you and have a nice day
",2024-09-30 15:22:36
b083ec52-1b9e-4e07-8284-c751f5c5436c,Ardana Yasa,"Mudah dan cepat prosesnya, tampilan WL juga menarik",5,0,2.31.1,2024-09-30 12:56:12,"Halo kak Ardana,

Kami senang kakak menyukai aplikasi kami. Terima kasih atas ulasan bagus nya :) Kami akan terus berupaya untuk memberikan pengalaman yang baik untuk kakak. Jika memerlukan bantuan segera hubungi tim CS kami melalui menu Chat Support pada halaman side menu di aplikasi Stockbit.

Terima kasih dan semoga hari kakak menyenangkan!
",2024-09-30 15:18:16
927daa4b-0de2-4e67-b6c2-0cffada6d048,victor then,Good app,5,0,2.31.1,2024-09-30 11:57:13,"Hello kak victor,

It's great to read your positive review! :)
We will keep working to provide a good user experience. If you need help, you can contact our Support team via email support@stockbit.com or you can contact us at Stockbit app by click ""Chat Support"" menu.

Thank you
",2024-09-30 15:14:04
0b8c7782-ff3d-4f50-b08e-33be59b0f5b8,gun awan,Duit,5,0,2.31.1,2024-09-30 10:51:54,"Halo kak gun awan,

Terima kasih untuk review yang diberikan. Kami akan terus berupaya untuk memberikan pengalaman yang baik untuk kakak. Jika memerlukan bantuan segera hubungi tim CS kami melalui menu Chat Support pada halaman side menu di aplikasi Stockbit.

Terima kasih dan semoga hari kakak menyenangkan!
",2024-09-30 15:12:00
da0c592e-e1db-4d4c-9e86-cffc522b7192,Ahmad Richard,VERIFIKASINYA TERLALU LAMA TIDAK EFISIEN,1,0,2.29.4,2024-09-28 16:55:54,"Halo kak Ahmad Richard,

Untuk verifikasi data membutuhkan waktu sedikit lebih lama dari biasanya. Kakak bisa cek status registrasi pada menu watchlist di Aplikasi Stockbit.

Jika memerlukan bantuan silahkan hubungi tim CS Stockbit melalui halaman side menu pada menu Chat Support di aplikasi Stockbit.

Terima kasih",2024-09-30 09:39:41
679d5b40-4bef-455f-bad5-51ed2872fece,Ping Jordan,CUAN CUAN,5,0,2.31.1,2024-09-27 09:43:12,"Halo kak Pinx Jordan,

Terima kasih untuk review yang diberikan. Kami akan terus berupaya untuk memberikan pengalaman yang baik untuk kakak. Jika memerlukan bantuan segera hubungi tim CS kami melalui menu Chat Support pada halaman side menu di aplikasi Stockbit.

Terima kasih dan semoga hari kakak menyenangkan!
",2024-09-27 10:40:04
31e23928-83c3-4778-8fa5-33137ebc16e3,Ary Tjahjo,Best new platform for trading,5,0,,2024-09-27 09:31:01,"Hello Ary,

We are glad that you like this app. Thank you for the great review :)
We will keep working to provide a good user experience. If you need help, you can contact our Support team via email support@stockbit.com or you can contact us at Stockbit app by click ""Chat Support"" menu.

Thank you and have a nice day
",2024-09-27 10:38:45
2c05107b-0774-4a81-b518-4876662e7824,samuel bambang Suseno,kok sering error sih sejak hari ini stockbit mobile app??,5,1,2.31.1,2024-09-26 22:05:47,"Halo kak samuel,

Terima kasih untuk update star review yang diberikan. Kami akan terus berupaya untuk memberikan pengalaman yang baik untuk kakak. Jika memerlukan bantuan segera hubungi tim CS kami melalui menu Chat Support pada halaman side menu di aplikasi Stockbit.

Terima kasih.
",2024-09-27 09:08:52
5e91c2c5-a5a4-4432-b710-7a66b8371461,Hermawan Agung,Reliable,5,0,2.31.0,2024-09-25 15:05:24,"Hello Hermawan Agung,

It's great to read your positive review! :)
We will keep working to provide a good user experience. If you need help, you can contact our Support team via email support@stockbit.com or you can contact us at Stockbit app by click ""Chat Support"" menu.

Thank you
",2024-09-25 15:25:23
74c6087c-4077-4e2d-8cf3-412c1ef66786,Alfian Albar,good be best n Better,5,0,2.31.0,2024-09-24 21:45:09,"Hello Alfian Albar,

It's great to read your positive review! :)
We will keep working to provide a good user experience. If you need help, you can contact our Support team via email support@stockbit.com or you can contact us at Stockbit app by click ""Chat Support"" menu.

Thank you
",2024-09-25 09:08:11
4b085d67-a6cc-46da-b1a3-bdd93f42a4d2,Basri W Pakpahan,"To be honest, this is a perfect platform. Easy to understand, fast update and complete analysis.",5,1,2.31.0,2024-09-24 13:30:59,"Hello Basri W Pakpahan,

We are glad that you like this app. Thank you for the great review :)
We will keep working to provide a good user experience. If you need help, you can contact our Support team via email support@stockbit.com or you can contact us at Stockbit app by click ""Chat Support"" menu.

Thank you and have a nice day

",2024-09-24 14:16:42
17eb6d5f-6374-4cdc-bd87-179c7494ba35,Siliwangi Budak,Good,5,0,,2024-09-23 10:06:31,"Halo kak Siliwangi Budak,

Terima kasih untuk review yang diberikan. Kami akan terus berupaya untuk memberikan pengalaman yang baik untuk kakak. Jika memerlukan bantuan segera hubungi tim CS kami melalui menu Chat Support pada halaman side menu di aplikasi Stockbit.

Terima kasih dan semoga hari kakak menyenangkan!
",2024-09-23 11:26:27
506df53c-d0c8-4a9c-a9f6-32ba9e0ba1df,Agus Suryana,Selama ini bagus. Banyak toolsnya. Friendly user. Tp akhir2 ini agak lambat kalo buka chartbit.,5,0,2.30.0,2024-09-21 18:02:30,"Halo kak Agus Suryana,

Terima kasih untuk review yang diberikan. Kami akan terus berupaya untuk memberikan pengalaman yang baik untuk kakak. Jika memerlukan bantuan segera hubungi tim CS kami melalui menu Chat Support pada halaman side menu di aplikasi Stockbit.

Terima kasih dan semoga hari kakak menyenangkan!
",2024-09-23 09:06:40
e01dcbc1-a20c-4013-93ba-0dea993157cc,soleh sumartono,Suddenly cant login to my account,1,1,,2024-09-20 10:51:18,"Hi soleh,

Would be very much appreciated if you could send us the error details and the screenshots (if any) regarding the issues you are currently facing to our Support team.
Please reach out to us through our Chat Support Menu in the Stockbit application. Our team will be delighted to help you :)

Thank you, and look forwad to hearing from you!",2024-09-21 15:32:02
ef790c96-8f43-4c18-8173-2a18671ead1f,Desmas Patriawan,Sudah bagus dan respon cepat,5,0,2.30.1,2024-09-20 06:45:09,"Halo kak Desmas,

Kami senang kakak menyukai aplikasi kami. Terima kasih atas ulasan bagus nya :) Kami akan terus berupaya untuk memberikan pengalaman yang baik untuk kakak. Jika memerlukan bantuan segera hubungi tim CS kami melalui menu Chat Support pada halaman side menu di aplikasi Stockbit.

Terima kasih dan semoga hari kakak menyenangkan!",2024-09-20 19:52:00
8c3d7aa1-63a3-4897-90a8-1a1a96498e8c,Yus Cahyo P.,good,5,0,2.30.1,2024-09-19 17:04:12,"Hello Yus,

It's great to read your positive review! :)
We will keep working to provide a good user experience. If you need help, you can contact our Support team via email support@stockbit.com or you can contact us at Stockbit app by click ""Chat Support"" menu.

Thank you",2024-09-19 17:48:06
2b9ed6eb-edc1-4115-9fc8-cd82e71f9ad5,T I Y O S T R,jelek bgt ni apk mau wd aja gagal terus 👎🏻👎🏻,1,0,2.30.1,2024-09-19 16:09:50,"Halo kak Tiyo,

Terkait penarikan dana kakak, silakan gunakan metode selain ""online"" ya kak.

Untuk metode LLG, withdraw beda rekening bank dananya akan masuk ke rekening pencairan maksimal 2 hari kerja setelah statusnya sukses.

Terima kasih dan semoga membantu!",2024-09-19 17:45:52
1a7d4356-04e6-4f5e-8aff-3ddd7a39e164,Pram Ngopi,Easy to use,5,0,2.31.0,2024-09-19 15:02:22,"Hello Pram,

Thank you for the review!

Don't forget to recommend it to your other friends too. Should you have any questions or need assistance, please contact our CS team via the Chat Support menu on the side menu page on the Stockbit application or reach us via email support@stockbit.com

Thank you, and have a nice day!",2024-09-19 16:28:22
39ad3efa-6b50-4018-841c-6f0e988e84ea,Wisnu Aji,Simpe and great,5,0,2.30.1,2024-09-19 14:30:44,"Hello Wisnu,

It's great to read your positive review! :)
We will keep working to provide a good user experience. If you need help, you can contact our Support team via email support@stockbit.com or you can contact us at Stockbit app by click ""Chat Support"" menu.

Thank you",2024-09-19 16:27:22
b5213f0d-dc73-4dd1-90b4-79dfaaee5087,Egapramana Putra,"broker aneh, masak orang mau pasang sl malah langsung match..harga running belum sentuh harga slnya. CS di dalam aplikasi juga sangat slow respons. not recommended broker!",1,1,2.29.5,2024-09-19 12:05:00,"Halo kak Egapramana,

Terkait order sell yang kakak lakukan bukan stop loss, melainkan order GFD (Good For Day). Kami sudah menginformasikan perihal detail order sell yang kakak lakukan melalui live support Stockbit. Apabila ada yang masih kurang jelas silakan hubungi kami kembali via live support.

Terima kasih dan semoga membantu!",2024-09-19 17:36:27
7dc49848-ff77-4fc1-b9e7-65c8ee505bee,Ronaldo Winarto,Great app,5,0,2.30.1,2024-09-19 09:32:43,"Hello Ronaldo,

It's great to read your positive review! :)
We will keep working to provide a good user experience. If you need help, you can contact our Support team via email support@stockbit.com or you can contact us at Stockbit app by click ""Chat Support"" menu.

Thank you",2024-09-19 10:25:36
2ab54df2-b174-466a-8845-274ae2cb107e,jocko sudiro,Mantap,5,0,2.30.1,2024-09-19 09:29:52,"Halo kak Jocko,

Terima kasih untuk review yang diberikan. Kami akan terus berupaya untuk memberikan pengalaman yang baik untuk kakak. Jika memerlukan bantuan segera hubungi tim CS kami melalui menu Chat Support pada halaman side menu di aplikasi Stockbit.

Terima kasih dan semoga hari kakak menyenangkan!",2024-09-19 09:37:46
8aa674ba-e042-463d-9f17-c8155b3535c8,Resta Fauzi,"Simple, mudah, fitur lengkap.",5,0,2.30.1,2024-09-19 03:39:15,"Halo kak Resta,

Kami senang kakak menyukai aplikasi kami. Terima kasih atas ulasan bagus nya :) Kami akan terus berupaya untuk memberikan pengalaman yang baik untuk kakak. Jika memerlukan bantuan segera hubungi tim CS kami melalui menu Chat Support pada halaman side menu di aplikasi Stockbit.

Terima kasih dan semoga hari kakak menyenangkan!",2024-09-19 09:30:59
6279bb90-8907-4b29-896a-c388b7421681,Rangga Dwi Prasetyo (RANGGA),This a amazing app for trading ever had to trading on stock market!. 🤑🤑🤑🤯🤯🤯🤯🎉🎉🎉🎉💯💯,5,0,2.31.0,2024-09-18 17:50:06,"Hello Rangga,

We are glad that you like this app. Thank you for the great review :)
We will keep working to provide a good user experience. If you need help, you can contact our Support team via email support@stockbit.com or you can contact us at Stockbit app by click ""Chat Support"" menu.

Thank you and have a nice day",2024-09-18 17:58:55
69627465-31de-4430-887d-5c775b894eb3,Irawan Rahmani,Customer service sangat oke 👍🏻,5,0,2.29.5,2024-09-18 14:47:07,"Halo kak Irawan,

Terima kasih untuk review yang diberikan. Kami akan terus berupaya untuk memberikan pengalaman yang baik untuk kakak. Jika memerlukan bantuan segera hubungi tim CS kami melalui menu Chat Support pada halaman side menu di aplikasi Stockbit.

Terima kasih dan semoga hari kakak menyenangkan!",2024-09-18 16:45:00
c70e3576-1013-432c-83c1-14e8b084c0d5,Rizal Awaludin Malik,"Ada fitur stream, dan fitur2 bagus lainnya cuma maap kl keseringan eror pas jam bursa sih payah",5,0,2.30.1,2024-09-18 11:04:08,"Halo kak Rizal,

Terkait kendala yang kakak alami, kami sangat berterima kasih jika berkenan untuk menginformasikan detail kendala ke tim CS kami melalui menu Chat Support pada bagian side menu di aplikasi Stockbit atau email support@stockbit.com.
Tim kami akan segera memberikan bantuan.

Terima kasih dan kami tunggu respon baiknya",2024-09-18 11:15:43
065cf79b-7b50-4d3e-bd55-f46bca01fe2b,Sidik Ariyanto,"Mohon ditambahkan pie chart untuk overall stock, terima kasih untuk update2 nya",5,1,2.30.1,2024-09-17 15:55:50,"Halo kak Sidik,

Terima kasih atas saran dan masukan yang kakak berikan. Kami sangat menghargainya.

Kami akan meneruskan perihal ini ke tim terkait. Jika kakak memerlukan bantuan, kakak bisa menghubungi tim CS kami melalui halaman Side Menu pada menu Chat Support di aplikasi Stockbit.

Terima kasih",2024-09-17 17:57:31
ce78469e-b792-46a6-aae1-2078c63571bb,Andre Kusumah,"Nice apps, user friendly",5,0,2.30.1,2024-09-17 12:16:44,"Hello Andre,

We are glad that you like this app. Thank you for the great review :)
We will keep working to provide a good user experience. If you need help, you can contact our Support team via email support@stockbit.com or you can contact us at Stockbit app by click ""Chat Support"" menu.

Thank you and have a nice day",2024-09-17 13:06:39
feef1d2c-e56b-434d-a067-464e6d016d61,gede kevin,"Bagus,,",5,0,2.30.1,2024-09-17 11:55:10,"Halo kak Gede,

Terima kasih untuk review yang diberikan. Kami akan terus berupaya untuk memberikan pengalaman yang baik untuk kakak. Jika memerlukan bantuan segera hubungi tim CS kami melalui menu Chat Support pada halaman side menu di aplikasi Stockbit.

Terima kasih dan semoga hari kakak menyenangkan!",2024-09-17 13:05:58
65b428af-b878-4995-aab3-dc2745d54944,Fractal Noise,📈,5,0,,2024-09-17 10:37:45,"Halo kak Noise,

Terima kasih untuk review yang diberikan. Kami akan terus berupaya untuk memberikan pengalaman yang baik untuk kakak. Jika memerlukan bantuan segera hubungi tim CS kami melalui menu Chat Support pada halaman side menu di aplikasi Stockbit.

Terima kasih dan semoga hari kakak menyenangkan!",2024-09-17 11:18:55
7b28a261-0aa1-467d-9b77-8698b9c368b6,Ridwan Kurniawan,"10/8/2022 Maintenance saat jam kerja, 22/8/2022 maintenance saat jam kerja, 25/8/2022 saldo ilang 19/9/2022 jam10.30 error 17/9/2024 sekarang stockbit jarang maintenance",5,5,2.30.1,2024-09-17 09:26:01,"Halo kak Ridwan,

Terima kasih untuk update star review yang diberikan. Kami akan terus berupaya untuk memberikan pengalaman yang baik untuk kakak. Jika memerlukan bantuan segera hubungi tim CS kami melalui menu Chat Support pada halaman side menu di aplikasi Stockbit.

Terima kasih",2024-09-17 09:47:21
ff7198c0-9f3d-4756-bed3-b558e380467a,Anhar Manto,"Easy to used, simple and more applicable. All tools more easy to use, no need mentor. We never know if we never try, so try it. Information were updated, recommended and friendly to use.",5,3,2.30.1,2024-09-17 09:11:36,"Hello Anhar,

It's great to read your positive review! :)
We will keep working to provide a good user experience. If you need help, you can contact our Support team via email support@stockbit.com or you can contact us at Stockbit app by click ""Chat Support"" menu.

Thank you",2024-09-17 09:44:48
914a983d-5093-4c70-9c4c-0cf3fcfbf5ff,inno pamungkas,Proses withdraw stockbit Lama ( 2 Hari Kerja ) Mohon bisa diperbaiki untuk proses penarikan bisa lebih cepat seperti pesaing. :),3,0,2.31.0,2024-09-16 20:36:03,"Halo kak Inno,

Untuk withdraw beda rekening bank dananya akan masuk ke rekening bank pencairan maksimal 2 hari kerja setelah statusnya sukses.
Jika kakak mengalami kendala silahkan hubungi CS Stockbit kami melalui menu Chat Support di halaman side menu dari aplikasi Stockbit.

Terima kasih",2024-09-17 09:03:28
bdfd3d8d-b693-4d5e-8b09-5353a2449be5,Hariutama,"Analisa lengkap, satu hal yang kurang lambat dalam eksekusi fast order.",4,0,2.30.1,2024-09-14 13:55:59,"Halo kak Hari,

Terkait kendala yang kakak alami, kami sangat berterima kasih jika berkenan untuk menginformasikan detail kendala ke tim CS kami melalui menu Chat Support pada bagian side menu di aplikasi Stockbit atau email support@stockbit.com.
Tim kami akan segera memberikan bantuan.

Terima kasih dan kami tunggu respon baiknya",2024-09-16 13:05:45
ced5eb45-e348-462a-bd86-3e31de714c89,Bambang Priyono,"User friendly, straightforward. Easy to place order using the %age gauge. Been using it for more than a year. Haven't tried the day trade feature yet",5,0,2.26.3,2024-09-13 12:47:16,"Hello Bambang Priyono,

We are glad that you like this app. Thank you for the great review :)
We will keep working to provide a good user experience. If you need help, you can contact our Support team via email support@stockbit.com or you can contact us at Stockbit app by click ""Chat Support"" menu.

Thank you and have a nice day!",2024-09-13 14:38:23
0a29a595-4960-4e42-8d46-a0f30fa64515,Muhammad Ikhsan,"I shall say that this app miraculously booster myself to invest in the stock market, with the great support of the developer this app is becoming one of the best stock investment app.",5,0,,2024-09-13 09:51:07,"Hello Muhammad Ikhsan,

It's great to read your positive review! :)
We will keep working to provide a good user experience.
If you have any suggestions, please send email to us support@stockbit.com or you can contact our CS team via the Side menu page, in the help menu of the Stockbit application.

Thank you",2024-09-13 11:03:28
b3715b4d-18f7-4d46-ba80-70f81e981b0a,Zalll lll,Nicee,5,0,2.23.2,2024-09-12 14:40:55,"Hello Zalll lll,

We are glad that you like this app. Thank you for the great review :)
We will keep working to provide a good user experience. If you need help, you can contact our Support team via email support@stockbit.com or you can contact us at Stockbit app by click ""Chat Support"" menu.

Thank you and have a nice day!",2024-09-12 15:24:00
aa9fd0fb-a942-4ac9-85c8-a324b27fce95,Sam Radjasa (primary official account),Awesome!,5,0,2.30.1,2024-09-12 14:36:20,"Hello Sam Radjasa, SE (Sammy),

We are glad that you like this app. Thank you for the great review :)
We will keep working to provide a good user experience. If you need help, you can contact our Support team via email support@stockbit.com or you can contact us at Stockbit app by click ""Chat Support"" menu.

Thank you and have a nice day!",2024-09-12 14:44:11
5d0c523c-b2a1-4b50-b38a-670dfb4bd07e,Prawira Wira,TOP,5,0,2.30.0,2024-09-12 11:15:28,"Halo kak Prawira,

Kami senang kakak menyukai aplikasi kami. Terima kasih atas ulasan bagus nya :) Kami akan terus berupaya untuk memberikan pengalaman yang baik untuk kakak. Jika memerlukan bantuan segera hubungi tim CS kami melalui menu Chat Support pada halaman side menu di aplikasi Stockbit.

Terima kasih dan semoga hari kakak menyenangkan!",2024-09-12 14:41:40
fe84e122-ac7e-4ef7-aa8d-3331744e4044,Hamando Widodo,Good Stock Market App. Legal and monitored by authority,5,0,2.30.1,2024-09-12 10:53:57,"Hello Hamando Widodo,

We are glad that you like this app. Thank you for the great review :)
We will keep working to provide a good user experience. If you need help, you can contact our Support team via email support@stockbit.com or you can contact us at Stockbit app by click ""Chat Support"" menu.

Thank you and have a nice day!",2024-09-12 14:40:16
6495bfd7-bdee-4bc2-bc58-305d371efe89,Iwan Tetanel,1 aplikasi untuk semua kebutuhan trading dan invest,5,0,2.30.1,2024-09-11 09:17:49,"Halo kak Iwan,

Kami senang kakak menyukai aplikasi kami. Terima kasih atas ulasan bagus nya :) Kami akan terus berupaya untuk memberikan pengalaman yang baik untuk kakak. Jika memerlukan bantuan segera hubungi tim CS kami melalui menu Chat Support pada halaman side menu di aplikasi Stockbit.

Terima kasih dan semoga hari kakak menyenangkan!",2024-09-11 10:32:30
3ee5eea4-3319-4e03-a724-fd0da1f0cec2,Suharlim Tedjokusumo,Quick easy,5,0,2.30.1,2024-09-11 08:23:50,"Hello Suharlim,

We are glad that you like this app. Thank you for the great review :)
We will keep working to provide a good user experience. If you need help, you can contact our Support team via email support@stockbit.com or you can contact us at Stockbit app by click ""Chat Support"" menu.

Thank you and have a nice day!",2024-09-11 09:30:30
f1f49ead-648f-446e-9413-e96913128cad,Shendy Yang,"Easily to use, good for newbie",5,0,2.30.0,2024-09-10 10:37:19,"Hello Shendy Yang,

We are glad that you like this app. Thank you for the great review :)
We will keep working to provide a good user experience. If you need help, you can contact our Support team via email support@stockbit.com or you can contact us at Stockbit app by click ""Chat Support"" menu.

Thank you and have a nice day!",2024-09-10 11:39:34
1aef01f0-be60-4a01-a95c-933bf4901c48,arindri nafisha azzahra,Belajar,5,0,2.30.0,2024-09-09 11:58:39,"Halo kak arindri,

Terima kasih untuk review yang diberikan. Kami akan terus berupaya untuk memberikan pengalaman yang baik untuk kakak. Jika memerlukan bantuan segera hubungi tim CS kami melalui menu Chat Support pada halaman side menu di aplikasi Stockbit.

Terima kasih dan semoga hari kakak menyenangkan!",2024-09-09 13:58:45
9490cac9-9133-4943-aada-95f093967eaf,Mikko Chen,Naiseee,5,0,2.30.0,2024-09-09 09:16:56,"Halo kak Mikko,

Kami senang kakak menyukai aplikasi kami. Terima kasih atas ulasan bagus nya :) Kami akan terus berupaya untuk memberikan pengalaman yang baik untuk kakak. Jika memerlukan bantuan segera hubungi tim CS kami melalui menu Chat Support pada halaman side menu di aplikasi Stockbit.

Terima kasih dan semoga hari kakak menyenangkan!",2024-09-09 09:49:39
8d840308-981e-413a-a539-053f6ce6705a,Ndra Hen,Superb,5,0,,2024-09-08 09:05:14,"Halo kak Ndra Hen,

Kami senang kakak menyukai aplikasi kami. Terima kasih atas ulasan bagus nya :) Kami akan terus berupaya untuk memberikan pengalaman yang baik untuk kakak. Jika memerlukan bantuan segera hubungi tim CS kami melalui menu Chat Support pada halaman side menu di aplikasi Stockbit.

Terima kasih dan semoga hari kakak menyenangkan!",2024-09-09 09:45:04
97152f6e-a7bb-41aa-9f78-57b5a9a418bb,Solikhin Solikhin,User friendly,5,0,,2024-09-08 08:34:57,"Halo kak Solikhin,

Kami senang kakak menyukai aplikasi kami. Terima kasih atas ulasan bagus nya :) Kami akan terus berupaya untuk memberikan pengalaman yang baik untuk kakak. Jika memerlukan bantuan segera hubungi tim CS kami melalui menu Chat Support pada halaman side menu di aplikasi Stockbit.

Terima kasih dan semoga hari kakak menyenangkan!",2024-09-09 09:43:41
1bcdb59f-5447-460f-9dda-c7366e22829a,Chao Chao,"bertaun2 pake, hari ini apes krn appnya ngebug bikin rugi. saya punya posisi di MKAP, pasang SL di 380, krna match order di 400. mana harganya lg naik sempet ke 440. ngechat support, gada solusi cm diread doang",1,0,,2024-09-06 17:32:17,"Halo kak Chao Chao,

Mohon maaf atas ketidaknyamanan yang ditimbulkan.
Kami akan selalu berupaya untuk memberikan pengalaman yang lebih baik kedepannya. Jika memerlukan bantuan lebih lanjut, silahkan hubungi tim CS kami melalui menu Chat Support pada halaman side menu di aplikasi Stockbit.

Terima kasih.",2024-09-06 17:59:18
7e7625c7-7b92-437b-b504-6d4bfcbbec6e,Riky Hardiyan,good,5,0,2.29.5,2024-09-06 15:21:05,"Hello kak Riky Hardiyan,

We are glad that you like this app. Thank you for the great review :)
We will keep working to provide a good user experience. If you need help, you can contact our Support team via email support@stockbit.com or you can contact us at Stockbit app by click ""Chat Support"" menu.

Thank you and have a nice day
",2024-09-06 17:35:07
8ccc9ea3-0c9d-4801-a645-e230e3457b24,Subagio “BJ” Robin,why not... just go ahead... keep your head up... ✅✍️,5,0,2.29.5,2024-09-06 11:22:56,"Hello kak Subagio,

We are glad that you like this app. Thank you for the great review :)
We will keep working to provide a good user experience. If you need help, you can contact our Support team via email support@stockbit.com or you can contact us at Stockbit app by click ""Chat Support"" menu.

Thank you and have a nice day
",2024-09-06 12:06:06
4faeb1a3-ce3f-4cd5-aacb-9bbed5f1ff98,thien lin,"aplikasi bagus. tambahin dong fitur penting seperti stop loss, auto order. Habis update makin lemot",4,1,2.29.5,2024-09-06 08:23:31,"Halo kak thien lin,

Saat ini sudah tersedia fitur auto order ya.
Terkait kendala yang kakak alami, kami sangat berterima kasih jika berkenan untuk menginformasikan detail kendala ke tim CS kami melalui menu Chat Support pada bagian side menu di aplikasi Stockbit atau email support@stockbit.com.

Terima kasih dan kami tunggu respon baiknya.",2024-09-06 10:01:10
1741cf06-e818-44fe-82a2-2aa2a45658e1,Pradipta Sangga,Mempermudah untuk belajar investasi di pasar modal dengan fitur-fitur yang dimiliki oleh Stockbit.,5,0,2.30.0,2024-09-06 06:16:39,"Halo kak Pradipta,

Kami senang kakak menyukai aplikasi kami. Terima kasih atas ulasan bagus nya :) Kami akan terus berupaya untuk memberikan pengalaman yang baik untuk kakak. Jika memerlukan bantuan segera hubungi tim CS kami melalui menu Chat Support pada halaman side menu di aplikasi Stockbit.

Terima kasih dan semoga hari kakak menyenangkan!
",2024-09-06 09:16:32
23ab6416-b402-4dcc-8520-0fb48e2c1155,Sariputra Sumana,Its customer support is very well & helpful,5,0,2.30.0,2024-09-05 15:46:14,"Hello kak Sariputra Sumana,

It's great to read your positive review! :)
We will keep working to provide a good user experience. If you need help, you can contact our Support team via email support@stockbit.com or you can contact us at Stockbit app by click ""Chat Support"" menu.

Thank you
",2024-09-05 16:35:02
