reviewId,content,score,sentiment,clean_text,tokens,original_length,clean_length,polarity_before,polarity_after
68b0a89f-0812-424d-a3d1-80a744bb9988,cukup baik dalam memberikan informasi keuangannya dan simple to use is the one i like,5,positif,cukup baik dalam beri informasi uang simple use one i like,"['cukup', 'baik', 'dalam', 'beri', 'informasi', 'uang', 'simple', 'use', 'one', 'i', 'like']",15,11,0.0,0.0
520da016-b360-414d-ba12-85baa02be7ae,All is good. Fast responding and eye catchy😉,5,positif,all good fast responding and eye catchy,"['all', 'good', 'fast', 'responding', 'and', 'eye', 'catchy']",8,7,0.44999999999999996,0.44999999999999996
48e23149-ec6c-4e61-bd21-3dedc898c347,Easy and friendly,4,positif,easy and friendly,"['easy', 'and', 'friendly']",3,3,0.4041666666666667,0.4041666666666667
5f16e394-745d-4af2-a019-73fc2d8f6825,Wow,5,positif,wow,['wow'],1,1,0.1,0.1
26608d84-0b24-41f4-af26-c7b4235a2cd6,Simply the best app of its kind!,5,positif,simply best aplikasi its kind,"['simply', 'best', 'aplikasi', 'its', 'kind']",7,5,0.5833333333333334,0.8
cde0a07e-96d8-4744-a33a-49b367175d83,Great,5,positif,great,['great'],1,1,0.8,0.8
19225921-458c-4700-947a-794ead606955,my forever app for invest and trade idx stocks!,5,positif,my forever aplikasi invest and trade idx stocks,"['my', 'forever', 'aplikasi', 'invest', 'and', 'trade', 'idx', 'stocks']",9,8,0.0,0.0
1a0c1804-d330-4539-a1e8-e3da4ab0d4e1,"Aplikasi yang memberikan informasi lengkap, mudah dipakainya dan menyenangkan",5,positif,aplikasi beri informasi lengkap mudah pakai senang,"['aplikasi', 'beri', 'informasi', 'lengkap', 'mudah', 'pakai', 'senang']",9,7,0.0,0.0
e79979c7-3535-4e80-a285-5749a8dafec7,Aplikasi oke tapi tiap buka harus banget ya ada pop up nya ? Mau udh punya yg diiklanin pun tetep ada pop up nya. Semua produk stockbit ada pop up semua. Emang ada apa yg beli/install karena liat iklan pop up ? Cuma bikin emosi dan pengen uninstall aja. Ayolah kalian juga manusia pasti juga benci sama iklan macam ini.,2,negatif,aplikasi oke tapi tiap buka harus banget ya ada pop up nya mau sudah punya diiklanin pun tetep ada pop up nya semua produk stockbit ada pop up semua memang ada apa beliinstall karena liat iklan pop up cuma bikin emosi ingin uninstall saja ayo kalian juga manusia pasti juga benci sama iklan macam,"['aplikasi', 'oke', 'tapi', 'tiap', 'buka', 'harus', 'banget', 'ya', 'ada', 'pop', 'up', 'nya', 'mau', 'sudah', 'punya', 'diiklanin', 'pun', 'tetep', 'ada', 'pop', 'up', 'nya', 'semua', 'produk', 'stockbit', 'ada', 'pop', 'up', 'semua', 'memang', 'ada', 'apa', 'beliinstall', 'karena', 'liat', 'iklan', 'pop', 'up', 'cuma', 'bikin', 'emosi', 'ingin', 'uninstall', 'saja', 'ayo', 'kalian', 'juga', 'manusia', 'pasti', 'juga', 'benci', 'sama', 'iklan', 'macam']",60,54,0.0,0.0
452a7ae5-0567-4a07-b938-01f25ced8ed5,"Support Stockbit Respont Cepat , problem cepat selesai ,sabar dan ramah. Pokoknya tidak mengecewakan. Stockbit Mantap",5,positif,support stockbit respont cepat problem cepat selesai sabar ramah pokok tidak kecewa stockbit mantap,"['support', 'stockbit', 'respont', 'cepat', 'problem', 'cepat', 'selesai', 'sabar', 'ramah', 'pokok', 'tidak', 'kecewa', 'stockbit', 'mantap']",16,14,0.0,0.0
79604332-bffb-45af-8dd6-1753136d0229,Naise,5,positif,naise,['naise'],1,1,0.0,0.0
d9802b26-8cde-402c-ae6f-409e42a6bca8,easy navigation.,5,positif,easy navigation,"['easy', 'navigation']",2,2,0.43333333333333335,0.43333333333333335
3ebece6f-067f-452a-bec6-eb1860004362,good,5,positif,good,['good'],1,1,0.7,0.7
dc0741d8-7b66-4f65-ba11-5209572f0c07,"Aplikasi yang sangat bagus dan sangat membantu investor pemula, terima kasih",5,positif,aplikasi sangat bagus sangat bantu investor mula terima kasih,"['aplikasi', 'sangat', 'bagus', 'sangat', 'bantu', 'investor', 'mula', 'terima', 'kasih']",11,9,0.0,0.0
38380394-fa64-4e5c-9568-e15fe3e09095,"cool app, komplit hampir tidak perlu bantuan tool lain, semua ada di stockbit ini 👍",5,positif,cool aplikasi komplit hampir tidak perlu bantu tool lain semua ada stockbit,"['cool', 'aplikasi', 'komplit', 'hampir', 'tidak', 'perlu', 'bantu', 'tool', 'lain', 'semua', 'ada', 'stockbit']",15,12,0.35,0.35
0be22c92-1302-4a64-8272-91245bcfac0a,Best stockbroker app in Indonesia.,5,positif,best stockbroker aplikasi indonesia,"['best', 'stockbroker', 'aplikasi', 'indonesia']",5,4,1.0,1.0
0aeeb602-87d2-417f-b87e-142eafad4393,"Simple, easy to use and informative..",5,positif,simple easy use and informative,"['simple', 'easy', 'use', 'and', 'informative']",6,5,0.21666666666666667,0.21666666666666667
0a7a655f-ba92-463b-9df4-87609ce56454,Keren,5,positif,keren,['keren'],1,1,0.0,0.0
83a9bd45-9143-40a0-86a1-8ba9cd4cab03,"Me: ""How good is this app for trading and investing?"" Stockbit: ""Yes!""",5,positif,me how good aplikasi trading and investing stockbit yes,"['me', 'how', 'good', 'aplikasi', 'trading', 'and', 'investing', 'stockbit', 'yes']",12,9,0.875,0.7
a79cc7ac-9dff-45ee-8d35-c53a69352a0d,"verifikasi akunya lambat, 1 minggu blm jadi padahal estimasinya 1 har kerja",1,negatif,verifikasi aku lambat minggu belum jadi padahal estimasi har kerja,"['verifikasi', 'aku', 'lambat', 'minggu', 'belum', 'jadi', 'padahal', 'estimasi', 'har', 'kerja']",12,10,0.0,0.0
d7d27943-508a-4815-b338-61683a0597d0,Unbelievable,5,positif,unbelievable,['unbelievable'],1,1,-0.25,-0.25
f9c3ccc1-21e5-4cfb-b4bd-c18639e3a836,Lumayan,4,positif,lumayan,['lumayan'],1,1,0.0,0.0
3d03197e-6b24-473f-8713-8d0cbd1f9749,"Please make the ratios for each sector differently, for example banking, don't calculate CCC but rather calculate NPL BOPO CAR, etc. Don't just stand idle in your innovation, so three stars for now. Why do you delete the Debt positions in key stats in the mobile app? Bring it Back",2,negatif,please pakai ratios each sector differently example banking dont calculate ccc but rather calculate npl bopo car etc dont just stand idle your innovation so three stars now why do you delete debt positions key stats mobile aplikasi bring it back,"['please', 'pakai', 'ratios', 'each', 'sector', 'differently', 'example', 'banking', 'dont', 'calculate', 'ccc', 'but', 'rather', 'calculate', 'npl', 'bopo', 'car', 'etc', 'dont', 'just', 'stand', 'idle', 'your', 'innovation', 'so', 'three', 'stars', 'now', 'why', 'do', 'you', 'delete', 'debt', 'positions', 'key', 'stats', 'mobile', 'aplikasi', 'bring', 'it', 'back']",50,41,0.0,0.0
23a8198f-8de8-4ea2-b30d-9e9ca99e3dc7,So far saya suka karena sudah pake TradingView untuk chartnya. 1. Saya butuh fitur trailing stop dan sell based on best bid/offer untuk market yg sedang volatile. 2. Sepertinya info untuk top gainers/losers butuh fixing. Saya lihat seperti salah data.,4,positif,so far suka karena sudah pake tradingview chartnya butuh fitur trailing stop sell based best bidoffer market sedang volatile seperti info top gainerslosers butuh fixing lihat seperti salah data,"['so', 'far', 'suka', 'karena', 'sudah', 'pake', 'tradingview', 'chartnya', 'butuh', 'fitur', 'trailing', 'stop', 'sell', 'based', 'best', 'bidoffer', 'market', 'sedang', 'volatile', 'seperti', 'info', 'top', 'gainerslosers', 'butuh', 'fixing', 'lihat', 'seperti', 'salah', 'data']",40,29,0.5333333333333333,0.5333333333333333
a492b6c1-2f39-422f-b080-1dc0af5bdb5e,"Easy to use, join the community",5,positif,easy use join community,"['easy', 'use', 'join', 'community']",6,4,0.43333333333333335,0.43333333333333335
846e7223-b212-4f18-bf10-7cfc191e95c6,Nice,5,positif,nice,['nice'],1,1,0.6,0.6
e696dfcb-e772-434a-832b-f80d271c5574,Nice,5,positif,nice,['nice'],1,1,0.6,0.6
f5bbdea0-fbb3-4e26-a821-d51bf1d813b4,Provide best experience and environment for your trading and investment.,5,positif,provide best experience and environment your trading and investment,"['provide', 'best', 'experience', 'and', 'environment', 'your', 'trading', 'and', 'investment']",10,9,1.0,1.0
4897cd28-541a-42f6-bcf4-c17aa5908462,Very nice feature and easy to used... Result gain lossl per emiten provided,5,positif,very nice feature and easy used result gain lossl per emiten provided,"['very', 'nice', 'feature', 'and', 'easy', 'used', 'result', 'gain', 'lossl', 'per', 'emiten', 'provided']",13,12,0.6066666666666667,0.6066666666666667
4c81ff4f-22fe-43c2-8e4d-9fe89dd30c0e,"Kebanyakan update , alhasil suka ng freeze ,",1,negatif,banyak update alhasil suka ng freeze,"['banyak', 'update', 'alhasil', 'suka', 'ng', 'freeze']",8,6,0.0,0.0
4bf4d8e1-0726-47fd-9188-080f4ddb8c52,Sekuritas terbaik,5,positif,sekuritas baik,"['sekuritas', 'baik']",2,2,0.0,0.0
1dc4a3af-6a6e-49b2-bd54-cf8fc86b209e,💸,5,positif,,[],1,0,0.0,0.0
4b64c388-b057-4dae-82c6-4a70196eae3e,.... good is good ....,5,positif,good good,"['good', 'good']",5,2,0.7,0.7
6ac0471e-b961-497d-b35a-9a9d212d689e,"Ternyata, ada materi belajar saham berbentuk video. Ini keren.. tinggal klik trus sinau ... keren 😍 Trus klo jual saham via RDN BCA .. sehari dah kelar. Serasa punya ATM. TWO THUMBS UP deh untuk pemula. Sukses terus Stockbit 👍👍👍👍👍",5,positif,nyata ada materi ajar saham bentuk video keren tinggal klik terus sinau keren terus kalau jual saham via rdn bca hari sudah kelar serasa punya atm two thumbs up deh mula sukses terus stockbit,"['nyata', 'ada', 'materi', 'ajar', 'saham', 'bentuk', 'video', 'keren', 'tinggal', 'klik', 'terus', 'sinau', 'keren', 'terus', 'kalau', 'jual', 'saham', 'via', 'rdn', 'bca', 'hari', 'sudah', 'kelar', 'serasa', 'punya', 'atm', 'two', 'thumbs', 'up', 'deh', 'mula', 'sukses', 'terus', 'stockbit']",40,34,0.0,0.0
be1be0b6-ade2-4eb9-ad19-62c972d0c40a,Good application 👍,5,positif,good application,"['good', 'application']",3,2,0.7,0.7
88a2c1d4-d332-4e40-812e-ff81af9b54d5,"Aplikasi stockbit in, sangat membantu saya yg baru dlm rimba ini",5,positif,aplikasi stockbit sangat bantu baru dalam rimba,"['aplikasi', 'stockbit', 'sangat', 'bantu', 'baru', 'dalam', 'rimba']",11,7,0.0,0.0
83aa2472-e85d-4387-9fde-3380922cb25d,Okokok,5,positif,okokok,['okokok'],1,1,0.0,0.0
d86b9520-411f-4424-b694-99d2a90d7d89,"Mantap udah bisa pake rdn jago. Semoga ke depannya bisa pake 2 rdn. 1 buat invest, 1 buat trading",5,positif,mantap sudah bisa pake rdn jago moga depan bisa pake rdn buat invest buat trading,"['mantap', 'sudah', 'bisa', 'pake', 'rdn', 'jago', 'moga', 'depan', 'bisa', 'pake', 'rdn', 'buat', 'invest', 'buat', 'trading']",19,15,0.0,0.0
31fb8d4c-8fb4-4231-82df-9e9d58f02bbc,Good,4,positif,good,['good'],1,1,0.7,0.7
791d567e-2bac-4838-9aa2-166ccd7e0dfa,"Tampilannya paling oke dibanding yang lain, gampang pakainya even buat pemula",5,positif,tampil paling oke banding lain gampang pakai even buat mula,"['tampil', 'paling', 'oke', 'banding', 'lain', 'gampang', 'pakai', 'even', 'buat', 'mula']",11,10,0.0,0.0
7bcf82c9-19ab-410d-9016-4bcf056e53a4,Easy,5,positif,easy,['easy'],1,1,0.43333333333333335,0.43333333333333335
fda8e32e-7951-4b0b-82a5-16906212c629,Sekuritas terbaik !!!!!!,5,positif,sekuritas baik,"['sekuritas', 'baik']",3,2,0.0,0.0
76c7fd9a-0102-4470-966e-a64e361aaa9e,"Bagus, tolong tambahkan fungsi screener yang ada di desktop ke yg versi HP juga",4,positif,bagus tolong tambah fungsi screener ada desktop versi hp juga,"['bagus', 'tolong', 'tambah', 'fungsi', 'screener', 'ada', 'desktop', 'versi', 'hp', 'juga']",14,10,0.0,0.0
0e10689b-66d0-4d0c-85b8-4945a250b152,Great apps,5,positif,great apps,"['great', 'apps']",2,2,0.8,0.8
ed302a90-1883-481b-bf88-b7fd2d0abc73,👍,5,positif,,[],1,0,0.0,0.0
1ca605c8-21ac-4a89-b74f-6b3a12db1cd9,SANGAT BAIK,5,positif,sangat baik,"['sangat', 'baik']",2,2,0.0,0.0
7a4b8b2e-24f5-4a26-829d-f601cbf929a3,Well okey,5,positif,well okey,"['well', 'okey']",2,2,0.0,0.0
50d8f47b-716f-445c-9745-b31ed399bccb,"Saya Gain 200jt dari saham Pani dengan modal 600jt, terimakasih stockbit",5,positif,gain jt saham pan dengan modal jt terimakasih stockbit,"['gain', 'jt', 'saham', 'pan', 'dengan', 'modal', 'jt', 'terimakasih', 'stockbit']",11,9,0.0,0.0
faed3a55-6e8d-4193-99cf-3930e67b1196,Mantap keren,5,positif,mantap keren,"['mantap', 'keren']",2,2,0.0,0.0
3b090702-2542-4898-9bc2-8e790b167cb6,please make more tools,5,positif,please pakai more tools,"['please', 'pakai', 'more', 'tools']",4,4,0.5,0.5
4fe562a6-cdce-40a2-99d1-e20591c582f0,Good,5,positif,good,['good'],1,1,0.7,0.7
d15589a2-3dac-4db1-bc79-9b9ede159f71,Great apps for investing,5,positif,great apps investing,"['great', 'apps', 'investing']",4,3,0.8,0.8
50181115-f626-42e9-936a-ed7a98c78db1,Nice application,5,positif,nice application,"['nice', 'application']",2,2,0.6,0.6
feaa48be-75e4-43d8-940f-f44c9eae7f32,easier application,5,positif,easier application,"['easier', 'application']",2,2,0.0,0.0
d62ab7a5-489f-41dd-9d1c-a9786c31b608,"Super user friendly, very easy to use and understand and very informative",5,positif,super user friendly very easy use and understand and very informative,"['super', 'user', 'friendly', 'very', 'easy', 'use', 'and', 'understand', 'and', 'very', 'informative']",12,11,0.3679166666666666,0.3679166666666666
c7643375-e8f8-4f20-a2e5-6180b3b6235b,terbaik untuk trading by smartphone.,5,positif,baik trading by smartphone,"['baik', 'trading', 'by', 'smartphone']",5,4,0.0,0.0
da1343e7-ebc3-436a-9097-cb3da6bf796a,Doesn't accept foreigners to verify on the platform let me know when that changes,1,negatif,doesnt accept foreigners verify platform let me know when changes,"['doesnt', 'accept', 'foreigners', 'verify', 'platform', 'let', 'me', 'know', 'when', 'changes']",14,10,0.0,0.0
57ba3aff-2448-47d9-a796-547bfd671720,Keren..,5,positif,keren,['keren'],1,1,0.0,0.0
8a930055-3d19-45ca-9597-ff191fb74036,"Hati hati yg pake app ini, terkadang SL ga ke eksekusi, alhasil porto gw dibawah kebawah jeblok",1,negatif,hati hati pake aplikasi terkadang sl tidak eksekusi alhasil porto bawah bawah jeblok,"['hati', 'hati', 'pake', 'aplikasi', 'terkadang', 'sl', 'tidak', 'eksekusi', 'alhasil', 'porto', 'bawah', 'bawah', 'jeblok']",17,13,0.0,0.0
24f9bede-160c-4b40-85cd-bd772e5c557d,I'm trying to learn thru this app. It's nice.,5,positif,im trying learn thru aplikasi its nice,"['im', 'trying', 'learn', 'thru', 'aplikasi', 'its', 'nice']",9,7,0.6,0.6
9b136d8a-2735-4ad5-8124-f7589ad77a57,matapppz,5,positif,matapppz,['matapppz'],1,1,0.0,0.0
bc19ec84-f7f2-4f86-b7d8-aa12ee61e1b7,"untuk tampilan, informasi, dan chart sudah cukup bagus",5,positif,tampil informasi chart sudah cukup bagus,"['tampil', 'informasi', 'chart', 'sudah', 'cukup', 'bagus']",8,6,0.0,0.0
f7dd74a9-ed37-49b5-8a27-5a0bc2b2dfb0,Aplikasinya lengkap,5,positif,aplikasi lengkap,"['aplikasi', 'lengkap']",2,2,0.0,0.0
59e60cb8-b8c7-4b2a-8821-51a3cfe2b1ad,Love It..,5,positif,love it,"['love', 'it']",2,2,0.5,0.5
ebd262a4-0a40-45e3-b3ec-fc07c8f50aaa,Fast and easy to use,5,positif,fast and easy use,"['fast', 'and', 'easy', 'use']",5,4,0.31666666666666665,0.31666666666666665
1a516532-907d-42c4-a34a-102057ef78fb,"Easy to use,simple,fast sell n buy",5,positif,easy usesimplefast sell n buy,"['easy', 'usesimplefast', 'sell', 'n', 'buy']",6,5,0.43333333333333335,0.43333333333333335
849bd2b7-a877-4171-8372-761da57454c2,"keren banget sb, berkembang pesat dr zaman covid",5,positif,keren banget sb kembang pesat zaman covid,"['keren', 'banget', 'sb', 'kembang', 'pesat', 'zaman', 'covid']",8,7,0.0,0.0
2f838ab0-7ef0-43de-8e65-20ba42aaf8f2,"susah sekali menjangkau customer servis disini, minta penjelasanpun menunggu berjam jam. padahal pusat transaksi keuangan yg memerlukan respon cepat tanggap. tb2 ada tagihan lah yg ga bisa dijelasin asal usulnya darimana. kecewa berat, udah bener pindah dari nih aplikasi",1,negatif,susah sekali jangkau customer servis sini minta jelas tunggu jam jam padahal pusat transaksi uang perlu respon cepat tanggap tb ada tagih lah tidak bisa dijelasin asal usul darimana kecewa berat sudah bener pindah aplikasi,"['susah', 'sekali', 'jangkau', 'customer', 'servis', 'sini', 'minta', 'jelas', 'tunggu', 'jam', 'jam', 'padahal', 'pusat', 'transaksi', 'uang', 'perlu', 'respon', 'cepat', 'tanggap', 'tb', 'ada', 'tagih', 'lah', 'tidak', 'bisa', 'dijelasin', 'asal', 'usul', 'darimana', 'kecewa', 'berat', 'sudah', 'bener', 'pindah', 'aplikasi']",39,35,0.0,0.0
1f7a7663-6de0-48ab-aab7-d18729d0c351,Walaupun pertama pakai tampilan rnak dilihat,5,positif,walaupun pertama pakai tampil rnak lihat,"['walaupun', 'pertama', 'pakai', 'tampil', 'rnak', 'lihat']",6,6,0.0,0.0
e6b34f1a-c3a1-48b8-a815-d8f870d1e0d2,"the most friendly user, among similar apps",5,positif,most friendly user among similar apps,"['most', 'friendly', 'user', 'among', 'similar', 'apps']",7,6,0.2916666666666667,0.2916666666666667
b083ec52-1b9e-4e07-8284-c751f5c5436c,"Mudah dan cepat prosesnya, tampilan WL juga menarik",5,positif,mudah cepat proses tampil wl juga tarik,"['mudah', 'cepat', 'proses', 'tampil', 'wl', 'juga', 'tarik']",8,7,0.0,0.0
927daa4b-0de2-4e67-b6c2-0cffada6d048,Good app,5,positif,good aplikasi,"['good', 'aplikasi']",2,2,0.7,0.7
0b8c7782-ff3d-4f50-b08e-33be59b0f5b8,Duit,5,positif,duit,['duit'],1,1,0.0,0.0
da0c592e-e1db-4d4c-9e86-cffc522b7192,VERIFIKASINYA TERLALU LAMA TIDAK EFISIEN,1,negatif,verifikasi terlalu lama tidak efisien,"['verifikasi', 'terlalu', 'lama', 'tidak', 'efisien']",5,5,0.0,0.0
679d5b40-4bef-455f-bad5-51ed2872fece,CUAN CUAN,5,positif,cuan cuan,"['cuan', 'cuan']",2,2,0.0,0.0
31e23928-83c3-4778-8fa5-33137ebc16e3,Best new platform for trading,5,positif,best new platform trading,"['best', 'new', 'platform', 'trading']",5,4,0.5681818181818181,0.5681818181818181
2c05107b-0774-4a81-b518-4876662e7824,kok sering error sih sejak hari ini stockbit mobile app??,5,positif,kok sering error sih sejak hari stockbit mobile aplikasi,"['kok', 'sering', 'error', 'sih', 'sejak', 'hari', 'stockbit', 'mobile', 'aplikasi']",10,9,0.0,0.0
5e91c2c5-a5a4-4432-b710-7a66b8371461,Reliable,5,positif,reliable,['reliable'],1,1,0.0,0.0
74c6087c-4077-4e2d-8cf3-412c1ef66786,good be best n Better,5,positif,good be best n better,"['good', 'be', 'best', 'n', 'better']",5,5,0.7333333333333334,0.7333333333333334
4b085d67-a6cc-46da-b1a3-bdd93f42a4d2,"To be honest, this is a perfect platform. Easy to understand, fast update and complete analysis.",5,positif,be honest a perfect platform easy understand fast update and complete analysis,"['be', 'honest', 'a', 'perfect', 'platform', 'easy', 'understand', 'fast', 'update', 'and', 'complete', 'analysis']",16,12,0.4666666666666667,0.4666666666666667
17eb6d5f-6374-4cdc-bd87-179c7494ba35,Good,5,positif,good,['good'],1,1,0.7,0.7
506df53c-d0c8-4a9c-a9f6-32ba9e0ba1df,Selama ini bagus. Banyak toolsnya. Friendly user. Tp akhir2 ini agak lambat kalo buka chartbit.,5,positif,lama bagus banyak toolsnya friendly user tapi akhir agak lambat kalau buka chartbit,"['lama', 'bagus', 'banyak', 'toolsnya', 'friendly', 'user', 'tapi', 'akhir', 'agak', 'lambat', 'kalau', 'buka', 'chartbit']",15,13,0.375,0.375
e01dcbc1-a20c-4013-93ba-0dea993157cc,Suddenly cant login to my account,1,negatif,suddenly cant login my account,"['suddenly', 'cant', 'login', 'my', 'account']",6,5,0.0,0.0
ef790c96-8f43-4c18-8173-2a18671ead1f,Sudah bagus dan respon cepat,5,positif,sudah bagus respon cepat,"['sudah', 'bagus', 'respon', 'cepat']",5,4,0.0,0.0
8c3d7aa1-63a3-4897-90a8-1a1a96498e8c,good,5,positif,good,['good'],1,1,0.7,0.7
2b9ed6eb-edc1-4115-9fc8-cd82e71f9ad5,jelek bgt ni apk mau wd aja gagal terus 👎🏻👎🏻,1,negatif,jelek banget aplikasi mau wd saja gagal terus,"['jelek', 'banget', 'aplikasi', 'mau', 'wd', 'saja', 'gagal', 'terus']",10,8,0.0,0.0
1a7d4356-04e6-4f5e-8aff-3ddd7a39e164,Easy to use,5,positif,easy use,"['easy', 'use']",3,2,0.43333333333333335,0.43333333333333335
39ad3efa-6b50-4018-841c-6f0e988e84ea,Simpe and great,5,positif,simpe and great,"['simpe', 'and', 'great']",3,3,0.8,0.8
b5213f0d-dc73-4dd1-90b4-79dfaaee5087,"broker aneh, masak orang mau pasang sl malah langsung match..harga running belum sentuh harga slnya. CS di dalam aplikasi juga sangat slow respons. not recommended broker!",1,negatif,broker aneh masak orang mau pasang sl malah langsung matchharga running belum sentuh harga slnya cs dalam aplikasi juga sangat slow respons not recommended broker,"['broker', 'aneh', 'masak', 'orang', 'mau', 'pasang', 'sl', 'malah', 'langsung', 'matchharga', 'running', 'belum', 'sentuh', 'harga', 'slnya', 'cs', 'dalam', 'aplikasi', 'juga', 'sangat', 'slow', 'respons', 'not', 'recommended', 'broker']",26,25,-0.37500000000000006,-0.30000000000000004
7dc49848-ff77-4fc1-b9e7-65c8ee505bee,Great app,5,positif,great aplikasi,"['great', 'aplikasi']",2,2,0.8,0.8
2ab54df2-b174-466a-8845-274ae2cb107e,Mantap,5,positif,mantap,['mantap'],1,1,0.0,0.0
8aa674ba-e042-463d-9f17-c8155b3535c8,"Simple, mudah, fitur lengkap.",5,positif,simple mudah fitur lengkap,"['simple', 'mudah', 'fitur', 'lengkap']",4,4,0.0,0.0
6279bb90-8907-4b29-896a-c388b7421681,This a amazing app for trading ever had to trading on stock market!. 🤑🤑🤑🤯🤯🤯🤯🎉🎉🎉🎉💯💯,5,positif,a amazing aplikasi trading ever had trading stock market,"['a', 'amazing', 'aplikasi', 'trading', 'ever', 'had', 'trading', 'stock', 'market']",14,9,0.7500000000000001,0.6000000000000001
69627465-31de-4430-887d-5c775b894eb3,Customer service sangat oke 👍🏻,5,positif,customer service sangat oke,"['customer', 'service', 'sangat', 'oke']",5,4,0.0,0.0
c70e3576-1013-432c-83c1-14e8b084c0d5,"Ada fitur stream, dan fitur2 bagus lainnya cuma maap kl keseringan eror pas jam bursa sih payah",5,positif,ada fitur stream fitur bagus lain cuma maap kalau sering eror pas jam bursa sih payah,"['ada', 'fitur', 'stream', 'fitur', 'bagus', 'lain', 'cuma', 'maap', 'kalau', 'sering', 'eror', 'pas', 'jam', 'bursa', 'sih', 'payah']",17,16,0.0,0.0
065cf79b-7b50-4d3e-bd55-f46bca01fe2b,"Mohon ditambahkan pie chart untuk overall stock, terima kasih untuk update2 nya",5,positif,mohon tambah pie chart overall stock terima kasih update nya,"['mohon', 'tambah', 'pie', 'chart', 'overall', 'stock', 'terima', 'kasih', 'update', 'nya']",12,10,0.0,0.0
ce78469e-b792-46a6-aae1-2078c63571bb,"Nice apps, user friendly",5,positif,nice apps user friendly,"['nice', 'apps', 'user', 'friendly']",4,4,0.4875,0.4875
feef1d2c-e56b-434d-a067-464e6d016d61,"Bagus,,",5,positif,bagus,['bagus'],1,1,0.0,0.0
65b428af-b878-4995-aab3-dc2745d54944,📈,5,positif,,[],1,0,0.0,0.0
7b28a261-0aa1-467d-9b77-8698b9c368b6,"10/8/2022 Maintenance saat jam kerja, 22/8/2022 maintenance saat jam kerja, 25/8/2022 saldo ilang 19/9/2022 jam10.30 error 17/9/2024 sekarang stockbit jarang maintenance",5,positif,maintenance saat jam kerja maintenance saat jam kerja saldo ilang jam error sekarang stockbit jarang maintenance,"['maintenance', 'saat', 'jam', 'kerja', 'maintenance', 'saat', 'jam', 'kerja', 'saldo', 'ilang', 'jam', 'error', 'sekarang', 'stockbit', 'jarang', 'maintenance']",21,16,0.0,0.0
ff7198c0-9f3d-4756-bed3-b558e380467a,"Easy to used, simple and more applicable. All tools more easy to use, no need mentor. We never know if we never try, so try it. Information were updated, recommended and friendly to use.",5,positif,easy used simple and more applicable all tools more easy use no need mentor we never know if we never try so try it information were updated recommended and friendly use,"['easy', 'used', 'simple', 'and', 'more', 'applicable', 'all', 'tools', 'more', 'easy', 'use', 'no', 'need', 'mentor', 'we', 'never', 'know', 'if', 'we', 'never', 'try', 'so', 'try', 'it', 'information', 'were', 'updated', 'recommended', 'and', 'friendly', 'use']",34,31,0.3736111111111111,0.3736111111111111
914a983d-5093-4c70-9c4c-0cf3fcfbf5ff,Proses withdraw stockbit Lama ( 2 Hari Kerja ) Mohon bisa diperbaiki untuk proses penarikan bisa lebih cepat seperti pesaing. :),3,neutral,proses withdraw stockbit lama hari kerja mohon bisa baik proses tari bisa lebih cepat seperti saing,"['proses', 'withdraw', 'stockbit', 'lama', 'hari', 'kerja', 'mohon', 'bisa', 'baik', 'proses', 'tari', 'bisa', 'lebih', 'cepat', 'seperti', 'saing']",21,16,0.5,0.0
bdfd3d8d-b693-4d5e-8b09-5353a2449be5,"Analisa lengkap, satu hal yang kurang lambat dalam eksekusi fast order.",4,positif,analisa lengkap satu hal kurang lambat dalam eksekusi fast order,"['analisa', 'lengkap', 'satu', 'hal', 'kurang', 'lambat', 'dalam', 'eksekusi', 'fast', 'order']",11,10,0.2,0.2
ced5eb45-e348-462a-bd86-3e31de714c89,"User friendly, straightforward. Easy to place order using the %age gauge. Been using it for more than a year. Haven't tried the day trade feature yet",5,positif,user friendly straightforward easy place order using age gauge been using it more than a year havent tried day trade feature yet,"['user', 'friendly', 'straightforward', 'easy', 'place', 'order', 'using', 'age', 'gauge', 'been', 'using', 'it', 'more', 'than', 'a', 'year', 'havent', 'tried', 'day', 'trade', 'feature', 'yet']",26,22,0.42083333333333334,0.42083333333333334
0a29a595-4960-4e42-8d46-a0f30fa64515,"I shall say that this app miraculously booster myself to invest in the stock market, with the great support of the developer this app is becoming one of the best stock investment app.",5,positif,i shall say aplikasi miraculously booster myself invest stock market with great support developer aplikasi becoming one best stock investment aplikasi,"['i', 'shall', 'say', 'aplikasi', 'miraculously', 'booster', 'myself', 'invest', 'stock', 'market', 'with', 'great', 'support', 'developer', 'aplikasi', 'becoming', 'one', 'best', 'stock', 'investment', 'aplikasi']",33,21,0.75,0.75
b3715b4d-18f7-4d46-ba80-70f81e981b0a,Nicee,5,positif,nicee,['nicee'],1,1,0.0,0.0
aa9fd0fb-a942-4ac9-85c8-a324b27fce95,Awesome!,5,positif,awesome,['awesome'],1,1,1.0,1.0
5d0c523c-b2a1-4b50-b38a-670dfb4bd07e,TOP,5,positif,top,['top'],1,1,0.5,0.5
fe84e122-ac7e-4ef7-aa8d-3331744e4044,Good Stock Market App. Legal and monitored by authority,5,positif,good stock market aplikasi legal and monitored by authority,"['good', 'stock', 'market', 'aplikasi', 'legal', 'and', 'monitored', 'by', 'authority']",9,9,0.44999999999999996,0.44999999999999996
